kelurahan,rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,rainfall_anomaly_z,poverty_rate,unemployment_rate,water_access,electricity_access,population_density,health_access_index,education_index,road_damage_ratio,drainage_quality,building_density,green_space_ratio,flood_count,landslide_count,total_disasters,avg_damage_idr,rainfall_risk,temp_deviation,humidity_risk,flood_freq_norm,climate_score,road_vulnerability,drainage_vulnerability,density_risk,green_deficit,infra_score,infra_index,poverty_vulnerability,unemployment_vulnerability,water_deficit,electricity_deficit,health_deficit,education_deficit,pop_density_risk,sosek_score,slope_index,soil_permeability_inv,health_facility_norm,bpbd_post_proximity,rth_ratio,kerawanan_score,kerentanan_score,kapasitas_score,flood_infra_interaction,cascading_score,n_dimensions_critical,uss_bnpb_raw,uss_linear_norm,ussScore,ussZone,ussLabel
Pasir Jati,320.99046134665105,24.761481154572184,94.4859833990559,14.204856569134384,1.310859778528695,0.0197936029456691,0.0216168910887222,0.938827812615089,0.989137463393727,13370.790464568796,0.5395520150180745,0.8262617059847903,0.3399068359357703,0.4624121292001012,0.9063599986577764,0.3059892290422423,2.0,0.0,2.0,776784300.9656397,0.7876569923716651,0.023851884542781577,0.8621495849763974,0.2857142856734694,0.4898431868910783,0.3399068359357703,0.5375878707998988,0.9063599986577764,0.6940107709577577,0.6194663690878008,0.38053363091219916,0.1891496226990497,0.3222758342327463,0.061172187384911036,0.01086253660627301,0.4604479849819255,0.17373829401520968,0.19488722616056495,0.2017905265829543,0.09549385097710748,0.3780400019679159,0.5395520150180745,0.16029113288574956,0.3059892290422423,0.028434807796330598,0.0022549808800573427,0.33527745898202216,0.487927017151093,6.411994790883096e-05,2,0.00018570557168103333,70.72707971537531,10.596026490066226,HIJAU,0
Pasir Kaliki,140.92983930303572,24.761481154572184,61.6861425779192,12.688400888254945,-0.5540026796002623,0.0313771045866866,0.014005141357793,0.8243088636455979,0.9579165810602718,39813.81773654054,0.5436637576037315,0.7132794058682357,0.5834896095027,0.552490885434935,0.3248776695741006,0.2440806980937246,5.0,2.0,2.0,17235817.114808187,0.3649362562946028,0.023851884542781577,0.04215356444797998,0.7142857141836735,0.2863068548672595,0.5834896095027,0.44750911456506504,0.3248776695741006,0.7559193019062754,0.5279489238870353,0.4720510761129647,0.2998427072752301,0.2087959177897249,0.17569113635440214,0.04208341893972822,0.45633624239626847,0.2867205941317643,0.7761069495907172,0.32079670949683364,0.5776141167037708,0.680819190335309,0.5436637576037315,0.34216297335573176,0.2440806980937246,0.14351146570851925,0.04088508590475452,0.376635809684396,0.19266770379809886,0.0058674786038100425,2,0.01517572469192536,37.97651519957622,95.36423841059603,MERAH,1
Pasir Wangi,101.05460165304076,23.619911026606033,78.48430149673807,21.220448385766247,-0.9669848900273348,0.0293492761230619,0.0319859701205085,0.941989288740042,0.9834500970418002,16541.068666676645,0.6094147714871561,0.7586742908419575,0.27056198598710757,0.6912034572720748,0.6519610813939607,0.3957960307180189,2.0,0.0,7.0,160922801.6712004,0.27548188532261714,0.1380088973393967,0.46210753741845173,0.2857142856734694,0.29032815143848373,0.27056198598710757,0.3087965427279252,0.6519610813939607,0.6042039692819812,0.4588808948477437,0.5411191051522564,0.28046457839966177,0.47686344729323943,0.05801071125995805,0.016549902958199803,0.39058522851284394,0.24132570915804252,0.2645701789054973,0.2469099652124918,0.5562390738123587,0.640188292437628,0.6094147714871561,0.4313147511956367,0.3957960307180189,0.09809847755972795,0.004304543496612667,0.4788418511336039,0.12641337405118605,0.00042226916360733056,0,0.0008638154908956874,19.36038457863318,33.11258278145696,HIJAU,0
Pasirbiru,178.88498586805616,18.017465319861856,88.22141457518808,9.153130808162812,-0.1609065816386332,0.017474753833336,0.0198152747311393,0.7359255761894054,0.7573361430673485,34836.59431276424,0.4192039089993765,0.6463353590638355,0.2144326153952465,0.5940318308276978,0.8293320203168202,0.2219057172530232,4.0,0.0,4.0,1344947846.3928237,0.4598599225631139,0.6982534680138144,0.705535364379702,0.5714285713469388,0.6087693315758923,0.2144326153952465,0.40596816917230216,0.8293320203168202,0.7780942827469768,0.5569567719078364,0.44304322809216357,0.16699047179065982,0.2954164023086846,0.26407442381059465,0.24266385693265147,0.5807960910006236,0.35366464093616445,0.6667072053003341,0.36718758458281614,0.5284156815512133,0.28169775406669706,0.4192039089993765,0.6359509305913212,0.2219057172530232,0.06845176390678463,0.02940039608244377,0.4256868522812403,0.2561220980005396,0.002012508971401397,3,0.004619163880810206,100.0,76.82119205298014,MERAH,1
Pasirendah,180.05302442178495,25.46494483048637,85.800957867342,9.995934999648206,-0.148809371133782,0.0164063392015176,0.0441603931544096,0.9238237589864976,0.8933091047189098,9152.77611178587,0.7291198362798396,0.6646759382564924,0.4198229253993504,0.6990249564270312,0.6618950121494137,0.2673323427656619,4.0,1.0,8.0,448856782.86647326,0.4628661569661052,0.046494483048637035,0.6450239466835501,0.5714285713469388,0.4314532895113078,0.4198229253993504,0.3009750435729688,0.6618950121494137,0.732667657234338,0.5288401595890178,0.47115984041098224,0.1567805961530962,0.6583660659375916,0.0761762410135024,0.10669089528109021,0.27088016372016044,0.3353240617435076,0.10217495421326528,0.2437704254374591,0.4218811673471082,0.23493963735148907,0.7291198362798396,0.19979089532173552,0.2673323427656619,0.04587772365029808,0.0012202710313922917,0.3987476914557457,0.24478221231831043,5.5983257156679776e-05,2,0.00013696287056031234,52.47027799972799,8.609271523178808,HIJAU,0
Pasirluyu,143.61485857253717,26.817191158014808,84.50807708800511,9.379659472100338,-0.5261943138497918,0.0509807748326601,0.0174353953461047,0.729309958962761,0.8050956397965124,19427.460795117036,0.590830775663059,0.6777873830117345,0.396148132078496,0.40397805940318,0.2059678751106862,0.2657668509193646,5.0,0.0,4.0,73904618.82882673,0.37140494044259936,0.18171911580148076,0.6127019272001277,0.7142857141836735,0.4700279244069703,0.396148132078496,0.59602194059682,0.2059678751106862,0.7342331490806354,0.4830927742166594,0.5169072257833406,0.48717731435614064,0.25993592498021795,0.27069004103723904,0.19490436020348756,0.40916922433694103,0.32221261698826553,0.32801329445154875,0.32458611090769146,0.4364101126608018,0.592406420255492,0.590830775663059,0.5687994676809648,0.2657668509193646,0.09602011874063876,0.043256440679807245,0.4751323647544628,0.1794230430361885,0.004153488570372488,2,0.008561557364812527,61.510617940332764,88.74172185430463,MERAH,1
Pasteur,165.2022550914082,24.92818748826041,73.94445459703095,3.789319878419776,0.0317751328298531,0.0319856985985425,0.0520732456790761,0.7774333996419469,0.9183384820817616,10020.59629287834,0.581327201695886,0.3372532942296657,0.3162967511292953,0.5418466247504607,0.4520297197719938,0.3490762416445277,2.0,0.0,3.0,63726038.00052819,0.5079431148988782,0.007181251173959069,0.3486113649257739,0.2857142856734694,0.2873625041680201,0.3162967511292953,0.45815337524953925,0.4520297197719938,0.6509237583554723,0.4693509011265752,0.5306490988734248,0.30565849169989606,0.7763349791398243,0.2225666003580531,0.08166151791823839,0.41867279830411397,0.6627467057703342,0.121249706905303,0.3698415428708233,0.6342127593530029,0.4362693006438729,0.581327201695886,0.3255062378041889,0.3490762416445277,0.1405415395473785,0.008248541339348207,0.41863656038153424,0.238403558698828,0.0011592626988521926,1,0.0027045352776728137,34.72932607912571,64.23841059602648,KUNING,0
Pelindung Hewan,396.3595793498177,23.556136268421135,71.8612194968956,18.166011594847323,-0.18604438353349984,0.0522560743124077,0.0670757431756753,0.6619026188342185,0.9498124917704307,11210.926284613968,0.8556121670977873,0.8966014651820643,0.5502437465751491,0.5771256493658922,0.7157274213694736,0.2063882036321855,0.0,0.0,5.0,3990795068.8801026,0.45362259688262707,0.14438637315788655,0.29653048742239,0.0,0.22363486436572588,0.5502437465751491,0.42287435063410783,0.7157274213694736,0.7936117963678145,0.6206143287366362,0.37938567126336376,0.4993642020129598,1.0,0.3380973811657815,0.0501875082295693,0.1443878329022127,0.1033985348179357,0.14741324943284545,0.32612124408018633,0.37563399661381597,0.7141498718560279,0.8556121670977873,0.6620525694105853,0.2063882036321855,0.12168833085637451,0.02488832859816589,0.5746843133801861,0.2815246834640813,0.0030286191649157783,2,0.005179922046149447,42.105816075829935,80.13245033112582,MERAH,1
Pungkur,204.58450873800857,22.858635363296575,88.44383045723464,1.0,0.1052597508335042,0.0274777431072726,0.0406163955233569,0.6369609137099312,0.9505581885658868,6724.031244056201,0.6198600589320518,0.6448595593391448,0.2841761625924747,0.5940318308276978,0.8106162942632176,0.2253845282758386,4.0,1.0,7.0,54459192.92339081,0.5262906679827445,0.21413646367034253,0.711095761430866,0.5714285713469388,0.505737866107723,0.2841761625924747,0.40596816917230216,0.8106162942632176,0.7746154717241613,0.5688440244380389,0.43115597556196106,0.2625800242446125,0.6055303094738761,0.36303908629006876,0.04944181143411319,0.38013994106794824,0.35514044066085515,0.048790959794422765,0.29495179613798533,0.21116711306967287,0.6221696459539409,0.6198600589320518,0.5569066907402312,0.2253845282758386,0.06914499842867151,0.004651086655515442,0.4673837593160406,0.29937730159948817,0.00032159937948723026,3,0.000673670549555338,76.52236330778922,31.125827814569533,HIJAU,0
Rancabolang,146.88902043410363,28.744312394025265,78.37584475011793,5.24897102422822,-0.4922842813942007,0.0098492018304315,0.0110497585591903,0.7900675997829908,0.965770749172208,9586.24646133232,0.7631925157553293,0.7575666819280172,0.2007926074670787,0.3862110675831435,0.6394833356204453,0.2657668509193646,4.0,0.0,5.0,67903200.40234873,0.3793555971652883,0.3744312394025265,0.4593961187529484,0.5714285713469388,0.44615288166692546,0.2007926074670787,0.6137889324168565,0.6394833356204453,0.7342331490806354,0.547074506146254,0.45292549385374603,0.09411994447026796,0.1647355368132163,0.2099324002170092,0.034229250827792046,0.23680748424467069,0.24243331807198276,0.11170266501911559,0.1562800856662935,0.5185683408795945,0.47785360983224506,0.7631925157553293,0.5545573449168762,0.2657668509193646,0.09400422351724969,0.002207113505198031,0.5278389038638567,0.20753577597301737,0.00020747799127057614,2,0.000385762334743816,47.482267067338995,19.205298013245034,HIJAU,0
Rancanumpang,127.60932562318516,26.231510388340244,87.4355209657703,3.128702504953861,-0.6919613604190444,0.0194636225044927,0.0307622100464676,0.8733524131720881,0.904091359986403,25408.69662286138,0.5422554175467325,0.7731538751375181,0.2072331187010375,0.6773418304819997,0.7772637832045903,0.6137092314734427,4.0,4.0,3.0,717493380.663189,0.3335969009799525,0.12315103883402437,0.6858880241442573,0.5714285713469388,0.4285161338262933,0.2072331187010375,0.3226581695180003,0.7772637832045903,0.3862907685265573,0.4233614599875464,0.5766385400124536,0.18599629704540774,0.4586189968242255,0.12664758682791188,0.095908640013597,0.45774458245326755,0.2268461248624819,0.45948130671113235,0.28732050496257483,0.4318417776342192,0.627961787886843,0.5422554175467325,0.6189352323712793,0.6137092314734427,0.0904648525657361,0.010823533472805737,0.5916332937971515,0.14123207104619362,0.0009791493598576807,2,0.0016274853302713226,41.26221301520489,52.317880794701985,KUNING,0
Regol,266.0588073410172,22.117393005594703,78.48430149673807,4.941034746923033,0.7419403881845802,0.0115718616639883,0.0525287581457709,0.8622644653091959,0.9513322194428376,33117.1170660178,0.8346896409148933,0.5522096148910587,0.27056198598710757,0.5940318308276978,0.6666689302620546,0.210640989021975,2.0,1.0,4.0,77883511.7563737,0.6774200199014021,0.2882606994405297,0.46210753741845173,0.2857142856734694,0.4283756356084632,0.27056198598710757,0.40596816917230216,0.6666689302620546,0.789359010978025,0.5331395240998723,0.4668604759001277,0.11058185180722256,0.7831259954615039,0.13773553469080413,0.048667780557162366,0.16531035908510672,0.4477903851089413,0.6289129664062983,0.33173212473100566,0.14598792579370057,0.673698109744969,0.8346896409148933,0.33988927041969064,0.210640989021975,0.0666254713039416,0.009579005142487856,0.4617399667855196,0.36115938702595957,0.0006382057322411337,3,0.0013528761122148022,62.83595579020157,46.35761589403973,KUNING,0
Sadang Serang,288.7727537387149,25.53007053441732,75.6907308886389,10.945733190467276,0.9771855263623194,0.0566421400614613,0.0176057094738946,0.7123663490662497,0.9783050121398392,20347.46871454284,0.6570849065475562,0.5264056783581488,0.2798311894927176,0.912756633342612,0.6384776097895787,0.0289345793908906,3.0,0.0,5.0,108544909.92417765,0.7265494064355716,0.053007053441731955,0.3922682722159724,0.4285714285102041,0.40009904015087,0.2798311894927176,0.08724336665738797,0.6384776097895787,0.9710654206091094,0.4941543966371984,0.5058456033628016,0.5412778790652842,0.26247505641173763,0.28763365093375026,0.021694987860160775,0.34291509345244375,0.4735943216418512,0.34823513754774366,0.3254037324161388,0.30531597634932617,0.679598796147098,0.6570849065475562,0.7069684911159184,0.0289345793908906,0.1507534582426873,0.05421663542069303,0.46432932568478846,0.35902758356428455,0.008173345283952447,2,0.017231372469228214,52.12891820312281,96.68874172185431,MERAH,1
Samoja,115.12148501846976,22.99252767128502,78.77596771994175,1.0,-0.8212961636787556,0.0090397947175206,0.0119505945519979,0.6202621602117011,0.9916586836116446,14625.50392572858,0.641762354437619,0.5906483503620485,0.1997711588453576,0.5835490081904902,0.4809619344889458,0.1164913607584426,5.0,2.0,6.0,27659099.21660962,0.3054885896098332,0.20074723287149787,0.46939919299854366,0.7142857141836735,0.42248018241588703,0.1997711588453576,0.41645099180950984,0.4809619344889458,0.8835086392415574,0.4951731810963427,0.5048268189036573,0.0863851702385497,0.1781656674410389,0.3797378397882989,0.008341316388355446,0.358237645562381,0.40935164963795145,0.22246592217667355,0.23466931589046416,0.3458280160849361,0.4660466963728675,0.641762354437619,0.4022831906737822,0.1164913607584426,0.04923620831166855,0.007297709361484939,0.3868456352899479,0.15126975670573625,0.0003593115383200861,1,0.0009054188993601046,44.920798079214855,35.76158940397351,HIJAU,0
Sarijadi,165.2022550914082,22.214059404338755,78.48430149673807,7.203190511036478,0.2157408062686648,0.0231307246402434,0.0216168910887222,0.8371786152710442,0.8447020311851625,14171.47067657982,0.8275897939184463,0.4778219078420161,0.4771332841901341,0.6715664399668976,0.6498500753183692,0.5382912936153169,6.0,0.0,5.0,683874394.7384593,0.553726973594093,0.2785940595661245,0.46210753741845173,0.8571428570204082,0.5378928568997693,0.4771332841901341,0.3284335600331024,0.6498500753183692,0.4617087063846831,0.47928140648157225,0.5207185935184278,0.22103948687194167,0.3222758342327463,0.1628213847289558,0.15529796881483748,0.17241020608155366,0.5221780921579839,0.21248623729475197,0.25264417288325297,0.6361774462388449,0.2787633750421963,0.8275897939184463,0.5486321371730059,0.5382912936153169,0.0981995871954845,0.007647370188959692,0.6381710749022563,0.2653910427109613,0.000750968595686896,1,0.0011585962792309754,63.448905996762015,39.735099337748345,KUNING,0
Sekejati,97.96084340975024,24.08375549928545,77.73844201524726,13.568661302784555,-0.9990265076612116,0.0066786888748774,0.0180158023979812,0.9435929322092363,0.8987562560301695,11075.318552885428,0.7697948953047635,0.5135018926976336,0.2090687028367796,0.5835807200371144,0.7434846393302267,0.2657668509193646,3.0,4.0,3.0,103369473.21078788,0.26913286462765207,0.09162445007145514,0.44346105038118144,0.4285714285102041,0.3081974483976232,0.2090687028367796,0.41641927996288564,0.7434846393302267,0.7342331490806354,0.5258014428026319,0.47419855719736814,0.06382220984602546,0.2685889346137658,0.056407067790763654,0.10124374396983049,0.23020510469523647,0.4864981073023664,0.14443258131494827,0.19302824993327666,0.31436971209915887,0.11620433255002018,0.7697948953047635,0.682466538457697,0.2657668509193646,0.009831725664904025,0.000519960718290611,0.5726760948939417,0.14151044852682487,5.112111138759732e-06,1,8.773504153607391e-06,26.050869242735786,1.9867549668874174,HIJAU,0
Sekeloa,246.12465726161292,21.744661264085817,69.97976508289753,6.1620669063585805,-0.18604438353349984,0.0187762666060007,0.0335194722975074,0.6039160444205085,0.980454697675934,9267.410732844302,0.1237103189161465,0.6419110359640238,0.2907880033402039,0.3928367134398292,0.6179540447621612,0.3723524645882027,3.0,0.0,6.0,33892159.84081595,0.45362259688262707,0.3255338735914183,0.24949412707243823,0.4285714285102041,0.36430550651417193,0.2907880033402039,0.6071632865601708,0.6179540447621612,0.6276475354117973,0.5358882175185833,0.4641117824814167,0.17942785626094834,0.4997256938282136,0.3960839555794915,0.01954530232406604,0.8762896810838535,0.35808896403597623,0.10469463178504333,0.3476937264139418,0.2369470773486434,0.6829365033672546,0.1237103189161465,0.1390132398685384,0.3723524645882027,0.07340512175318221,0.007440489920670643,0.21169200779096253,0.24309100486958188,0.0005461700685301536,2,0.002463643475344169,54.650203828320855,62.913907284768214,KUNING,0
Sindang Jaya,235.32576371914996,25.759257683847224,77.49856722181462,3.8746539388696903,0.4236425914537817,0.0452162464070011,0.0207705401690636,0.9094699011382056,0.9209867693689284,23363.79220263981,0.8691071818165435,0.7218149375615389,0.2074405177870788,0.7234889074051677,0.6108320647994766,0.2315270652872101,3.0,1.0,5.0,22774903.272583824,0.6043545606051676,0.0759257683847224,0.4374641805453656,0.4285714285102041,0.3865789845113649,0.2074405177870788,0.2765110925948323,0.6108320647994766,0.7684729347127899,0.4658141524735444,0.5341858475264556,0.43209091195915206,0.30965799536002664,0.09053009886179442,0.07901323063107157,0.13089281818345655,0.2781850624384611,0.41453415412765837,0.24784346736594584,0.5574522944881012,0.49421562399708435,0.8691071818165435,0.6059689005128066,0.2315270652872101,0.16650066870162505,0.016215429083912415,0.5688677158721868,0.28151690744181745,0.0026998797857551967,1,0.004664070411470877,36.339999435609386,78.1456953642384,MERAH,1
Sindangjaya,541.9793022094276,24.898119391146945,83.48841167998751,10.811145225508977,3.599610024490868,0.035932102011543,0.0189823055408825,0.7572655153224459,0.9376860048205234,7235.939849193449,0.7369590052980789,0.7071855938814394,0.1320147770620504,0.6780244028883329,0.7120782175130026,0.5871947805751526,2.0,1.0,4.0,400883380.6708419,0.9733929082515722,0.010188060885305461,0.5872102919996877,0.2857142856734694,0.46412638670250866,0.1320147770620504,0.3219755971116671,0.7120782175130026,0.4128052194248474,0.39471845277789186,0.6052815472221081,0.3433707120892929,0.28299806520468557,0.2427344846775541,0.062313995179476556,0.2630409947019211,0.2928144061185606,0.06004274934329769,0.2210450581878269,0.2612828548739717,0.364025490725634,0.7369590052980789,0.1965343455169173,0.5871947805751526,0.09258292266409665,0.0050044378396812295,0.5068960437967163,0.384216142690033,0.0004633254814884862,1,0.0008963610517992314,35.05929730094829,35.099337748344375,HIJAU,0
Situ Saeur,178.05401876226944,21.274568257620697,95.22545966009244,1.523219469303096,-0.1695127907138544,0.0254094868010963,0.0347103959051905,0.9529228250338656,0.9238971228358276,19979.151175075323,0.1392800332737341,0.7961051229863414,0.5327875402080797,0.7272721029950644,0.8765037023481167,0.3918332039288349,4.0,0.0,5.0,1482939509.416106,0.45772298824249347,0.3725431742379303,0.880636491502311,0.5714285713469388,0.5705828063324184,0.5327875402080797,0.2727278970049356,0.8765037023481167,0.6081667960711651,0.5725464839080743,0.4274535160919257,0.24281556291677853,0.5174806012105142,0.047077174966134394,0.07610287716417241,0.8607199667262659,0.2038948770136586,0.34013949039577435,0.32689007862761404,0.11242800700758732,0.536423251336098,0.1392800332737341,0.1471940119585477,0.3918332039288349,0.027604814352324286,0.003888158576159061,0.2261024163870389,0.26206768752213644,0.00010733189566726841,3,0.00045459888682935356,91.32890168856551,22.516556291390728,HIJAU,0
Situsaeur,190.2880115484136,24.2705271170662,67.43813434383486,11.739790067296708,-0.0428070534962276,0.043002080999027,0.0237841545126941,0.8214537715783816,0.8713708361755779,29760.638649281587,0.9023502226024204,0.651022761311744,0.3598740706896604,0.6471001662514732,0.7706765197271459,0.2887216234993601,5.0,1.0,8.0,11666368.297401495,0.48929987052489543,0.07294728829337985,0.18595335859587153,0.7142857141836735,0.36562155789945505,0.3598740706896604,0.35289983374852685,0.7706765197271459,0.7112783765006399,0.5486822001664933,0.4513177998335067,0.4109321288583106,0.35458652243929684,0.17854622842161838,0.12862916382442213,0.09764977739757963,0.34897723868825603,0.5551373189734303,0.29635119694327344,0.4513216273999606,0.5487581822282269,0.9023502226024204,0.34312531541733515,0.2887216234993601,0.1211831549958866,0.04073063701393081,0.5113990538397052,0.2684701295007799,0.004935867098340372,2,0.009466582384435658,51.12267172015129,90.72847682119205,MERAH,1
Suka Asih,165.2022550914082,23.196799304788367,71.92693870757041,13.589304272289436,1.917198104068254,0.035564105886746,0.0172733045127036,0.7766640503304374,0.9993656649573424,12601.83741383032,0.7268854842745134,0.4032443698872144,0.2918793276226026,0.6157875896478474,0.8457370065058567,0.2657668509193646,5.0,1.0,6.0,474655372.5382184,0.8718256599762297,0.18032006952116325,0.29817346768926034,0.7142857141836735,0.5161512278425817,0.2918793276226026,0.3842124103521526,0.8457370065058567,0.7342331490806354,0.5640154733903119,0.4359845266096881,0.33985410481212736,0.25751939069036933,0.2233359496695626,0.0006343350426576411,0.2731145157254866,0.5967556301127857,0.17798558041160364,0.26702850092351327,0.40639036821376767,0.5408257319591936,0.7268854842745134,0.719121723293148,0.2657668509193646,0.19161539564084623,0.01350939731562561,0.5705913528290086,0.4917231623253143,0.002588608511502987,2,0.004458572279607073,74.40733087638647,76.15894039735099,MERAH,1
Sukabungah,155.93638758631144,24.846361851702365,79.8563994988611,3.109798090049086,-0.3985819762729033,0.0384925201466184,0.0214973910850052,0.8074233332873771,0.9604519582599014,10377.929519681104,0.7734919890456947,0.6044790781426936,0.2096374939492888,0.8024697759250096,0.5092062230394511,0.1111721141574002,3.0,3.0,3.0,168638434.02773833,0.40165308295267893,0.015363814829763456,0.49640998747152737,0.4285714285102041,0.33549957844104344,0.2096374939492888,0.19753022407499043,0.5092062230394511,0.8888278858425998,0.4513004567265825,0.5486995432734175,0.36783832041359155,0.3204942661418193,0.19257666671262286,0.03954804174009863,0.22650801095430528,0.39552092185730636,0.12910391804075974,0.23879859226578626,0.3912959047820643,0.4087870699905651,0.7734919890456947,0.3965504435121524,0.1111721141574002,0.06424710427060845,0.00914534426516099,0.4270715155717491,0.1812662197821839,0.0005875618865944091,0,0.0013443152108089179,24.654967417338135,45.033112582781456,KUNING,0
Sukahaji,262.2329655069238,26.212797588646943,79.95973256886978,2.5093968950283507,0.7023166840889016,0.0485542842690073,0.006853084221316,0.9396676221077972,0.906945898168694,16541.068666676645,0.5822302367175195,0.8176214707094294,0.1227555521955016,0.3929204704843827,0.4945592967601318,0.2284738200736848,1.0,2.0,2.0,1924456641.7463725,0.6687012105693138,0.12127975886469429,0.49899331422174453,0.1428571428367347,0.35795785662312185,0.1227555521955016,0.6070795295156173,0.4945592967601318,0.7715261799263152,0.49898013959939147,0.5010198604006085,0.46398953111841756,0.10216933718300178,0.060332377892202804,0.09305410183130602,0.4177697632824805,0.18237852929057063,0.2645701789054973,0.22632340278621094,0.4661012388831616,0.6027068048964075,0.5822302367175195,0.5998436946777606,0.2284738200736848,0.18785314122954724,0.007406269572071305,0.4701825838229883,0.33366862340015824,0.0013912910039064093,0,0.002897420795293331,34.07810071496533,66.88741721854305,KUNING,0
Sukamaju,134.24690176748166,29.94033833317924,78.48430149673807,4.967128873767341,-0.6232169207743088,0.0287231189988423,0.0532558716540977,0.7651837797317913,0.9733902969808034,12639.232385202677,0.7186380929543784,0.8759390912699687,0.1169097053007395,0.495186299672131,0.8681106933296303,0.2073022908573975,2.0,1.0,2.0,77883511.7563737,0.3490501670370728,0.4940338333179241,0.46210753741845173,0.2857142856734694,0.3977264558617295,0.1169097053007395,0.504813700327869,0.8681106933296303,0.7926977091426025,0.5706329520252104,0.42936704797478964,0.274480959140371,0.7939661811068937,0.2348162202682087,0.02660970301919663,0.2813619070456216,0.12406090873003128,0.17880752468807296,0.27344334342834226,0.4807509729367588,0.3115461422571372,0.7186380929543784,0.4194149818831954,0.2073022908573975,0.05227937656439299,0.011524606532905336,0.4484517885649904,0.19917952722125765,0.0006024992446902216,3,0.0013142041534533373,56.71776960774957,43.70860927152318,KUNING,0
Sukamulya,164.6495898223012,22.004433636070303,90.40921580418018,5.102853152362174,-0.3083405700422467,0.0443998953063322,0.0407380980432977,0.749011313229636,0.9355363329583468,27274.542190178425,0.4120965120124348,0.7913088536610072,0.572435954343304,0.7777681617098762,0.7231756035449487,0.1219856291513422,5.0,2.0,0.0,10980619.771103583,0.4235198384890583,0.2995566363929697,0.7602303951045044,0.7142857141836735,0.5493981460425514,0.572435954343304,0.22223183829012383,0.7231756035449487,0.8780143708486579,0.5989644417567586,0.40103555824324144,0.42428978029528475,0.6073447138200502,0.250988686770364,0.06446366704165318,0.5879034879875652,0.20869114633899277,0.5004927322731696,0.37773917350386854,0.42189032695842077,0.42438766043018417,0.4120965120124348,0.3112058602405916,0.1219856291513422,0.07582913015682195,0.05329843939629157,0.28176266713478954,0.25367332363351136,0.004041574298136881,3,0.013852266768145974,97.98234372145944,94.70198675496688,MERAH,1
Sukapada,134.17523827118336,22.78568488716743,78.6064364655498,1.0,-0.6239591294946174,0.0163940776519406,0.0210234638962267,0.91388625125862,0.9739301680795688,7385.7045366259745,0.4439536066069618,0.8334603748257711,0.27056198598710757,0.6652014919882905,0.5810677836618509,0.3946549544263369,4.0,0.0,4.0,57538496.62928826,0.3488815456145609,0.22143151128325692,0.4651609116387451,0.5714285713469388,0.40172563497087543,0.27056198598710757,0.3347985080117095,0.5810677836618509,0.6053450455736631,0.4479433308085828,0.5520566691914173,0.15666342357554366,0.3134287135837618,0.08611374874138,0.02606983192043122,0.5560463933930382,0.16653962517422893,0.06333458840974981,0.1954566178283048,0.30190549025385505,0.3338795381860048,0.4439536066069618,0.7604816999414515,0.3946549544263369,0.035167282706129815,0.0008544389960794215,0.5330300869915835,0.15627916160023292,3.0048297730266762e-05,1,5.533449886126196e-05,29.888757894858802,5.960264900662252,HIJAU,0
Sukapura,110.46865741658917,23.29956624568241,86.46739589479671,6.835417153589358,-0.8694848426937128,0.0168519216463705,0.0054076608769488,0.779639641077024,0.98240138951751,6479.508121935545,0.6731195636576569,0.4813016984235034,0.27056198598710757,0.3167923963537079,0.6849932605510193,0.0582600079553442,2.0,1.0,7.0,77883511.7563737,0.2953615068268293,0.17004337543175901,0.6616848973699178,0.2857142856734694,0.35320101632549383,0.27056198598710757,0.6832076036462922,0.6849932605510193,0.9417399920446557,0.6451257105572688,0.35487428944273125,0.16103862595982663,0.08062021560887994,0.220360358922976,0.017598610482490007,0.3268804363423431,0.5186983015764965,0.04341632322390095,0.19551612458813045,0.21872464107524428,0.613652125453894,0.6731195636576569,0.5360532758421029,0.0582600079553442,0.03964366981134699,0.001540694631261651,0.422477615818368,0.19054530196292385,6.10787892418519e-05,1,0.00014122994348799724,51.58526063098087,9.271523178807946,HIJAU,0
Sukaraja,165.2022550914082,23.52927290434179,78.48430149673807,1.327106340718607,1.0872069335676204,0.0233966542626503,0.0176658616812148,0.7611279967218254,0.9498124917704307,17942.460404932255,0.641762354437619,0.9556698656132416,0.5795435339820294,0.4469130623860647,0.7393303704933292,0.3128191893968943,2.0,2.0,4.0,3749473.912993426,0.7478554041972367,0.14707270956582086,0.46210753741845173,0.2857142856734694,0.4106874842137447,0.5795435339820294,0.5530869376139353,0.7393303704933292,0.6871808106031057,0.6397854131730999,0.3602145868269001,0.2235807365818017,0.26337183674501935,0.2388720032781746,0.0501875082295693,0.358237645562381,0.04433013438675837,0.2953728744572873,0.21056467703442738,0.11898390087135718,0.3716126274922471,0.641762354437619,0.717950820330976,0.3128191893968943,0.033067114747545465,0.01577503181297962,0.5575107880551631,0.4784669787680647,0.0005216347871059773,2,0.0009191627685063027,61.92335851941759,37.086092715231786,HIJAU,0
